trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,maximum_alpha,minimum_alpha,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,termination_reason,n_steps,duration_actual_s
altF_trainval_00138,gradual_alt_single_capped,20262817,67.06484027054006,1881.8025072515195,0.011017573691383727,0.10447830774960043,0.01101757369125676,0.7854144788237702,False,,validity_envelope_gamma_exceeded,807,8.06
altF_trainval_00139,gradual_alt_single_capped,20262817,37.588449204725755,1023.2567353102132,0.11254142262902536,0.2886373648340378,0.08443774257803299,0.5487668639227354,True,10.120000000000001,completed_normally,2001,20.0
altF_trainval_00140,gradual_alt_single_capped,20262817,33.33137582911046,1588.064800735248,0.1506731832400842,0.1506731832400842,0.016245616978610933,0.44581575179548494,False,,completed_normally,2001,20.0
altF_trainval_00141,gradual_alt_single_capped,20262817,33.18534838775793,1015.5881993386764,0.15221365868804634,0.1522136586881725,-0.03681859365179152,0.6905263128260398,False,,completed_normally,2001,20.0
altF_trainval_00142,gradual_alt_single_capped,20262817,73.59670882314715,1755.5373885971978,0.0029311417206116224,0.09812431561086499,0.002931141720607082,0.7853990759853918,False,,validity_envelope_gamma_exceeded,931,9.3
altF_trainval_00143,gradual_alt_single_capped,20262817,45.82952862474049,1853.457958670871,0.06479917681878003,0.06479917681885457,-0.06410545559778391,0.7029635372801077,False,,completed_normally,2001,20.0
altF_trainval_00144,gradual_alt_single_capped,20262817,57.81427750686557,1896.1694863205662,0.027423150742883953,0.14225643721005887,0.027423150742883953,0.7854606417797985,False,,validity_envelope_gamma_exceeded,673,6.72
altF_trainval_00145,gradual_alt_single_capped,20262817,44.943330965023925,1587.992212422272,0.06876529171438228,0.3600292121809179,0.05443256474331937,0.7801957470369222,True,13.85,completed_normally,2001,20.0
altF_trainval_00146,gradual_alt_single_capped,20262817,33.67207511410236,1921.0458994522533,0.14714689915426485,0.14714689915437587,0.009138077813672763,0.524315888497967,False,,completed_normally,2001,20.0
altF_trainval_00147,gradual_alt_single_capped,20262817,72.33187266272962,571.6226980876032,0.004329300121910643,0.11286452756864052,0.004329300121846402,0.7864426972183005,False,,validity_envelope_gamma_exceeded,727,7.26
altF_trainval_00148,gradual_alt_single_capped,20262817,40.172761608489864,739.7345672780289,0.09457837931151394,0.30506883800246276,0.06735797186221643,0.621786672894158,True,13.13,completed_normally,2001,20.0
altF_trainval_00149,gradual_alt_single_capped,20262817,36.10605466418238,1863.9896287455258,0.12446458574994587,0.3795206966964654,0.09831212271200157,0.4722265365171513,True,9.38,completed_normally,2001,20.0
altF_trainval_00150,gradual_alt_single_capped,20262817,62.80018286749443,1108.0329042936226,0.01769488848601053,0.13949146120943756,0.01769488848601053,0.7879080837260242,False,,validity_envelope_gamma_exceeded,700,6.99
altF_trainval_00151,gradual_alt_single_capped,20262817,32.73373689507864,567.9728893368899,0.1570920670323008,0.49571108455319,0.12632367457413343,0.251305603785973,True,4.5,completed_normally,2001,20.0
altF_trainval_00152,gradual_alt_single_capped,20262817,45.53128454517654,563.3110118842069,0.06610908393048912,0.06610908393048912,-0.04313998597944119,0.5802477820925761,False,,completed_normally,2001,20.0
altF_trainval_00153,gradual_alt_single_capped,20262817,58.272184935922624,667.8186404429001,0.02642597979408672,0.02642597979412932,-0.07590225656846161,0.7515788114761452,False,,completed_normally,2001,20.0
altF_trainval_00154,gradual_alt_single_capped,20262817,53.04185627058905,849.8712389681813,0.03937223176879442,0.19036501952825569,0.0331031543511231,0.702691457922898,False,,completed_normally,2001,20.0
altF_trainval_00155,gradual_alt_single_capped,20262817,51.14362011188304,1145.4332676201727,0.04506022282040818,0.18004334445591563,0.04506022282027598,0.7855388956560256,False,,validity_envelope_gamma_exceeded,1147,11.46
altF_trainval_00156,gradual_alt_single_capped,20262817,46.57169795972135,554.1392890918361,0.061644273552479145,0.18480809047328012,0.040548857652946524,0.5536368564769548,False,,completed_normally,2001,20.0
altF_trainval_00157,gradual_alt_single_capped,20262817,64.84200547002509,1872.7934454616618,0.01433546756226117,0.12803583670816443,0.014335467562145236,0.7868175205005128,False,,validity_envelope_gamma_exceeded,1043,10.42
altF_trainval_00158,gradual_alt_single_capped,20262817,42.84082493898589,1527.7350970326756,0.07913546136212951,0.07913546136212951,-0.051266045414149475,0.6957955583378092,False,,completed_normally,2001,20.0
altF_trainval_00159,gradual_alt_single_capped,20262817,57.82922866202328,1504.8021687904666,0.027390223332370265,0.027390223332370265,-0.0773424300351192,0.7798762886174991,False,,completed_normally,2001,20.0
altF_trainval_00160,gradual_alt_single_capped,20262817,72.11913947602508,1144.9966122667472,0.004571641824853399,0.11427095664616072,0.004571641824755306,0.7854581848399927,False,,validity_envelope_gamma_exceeded,544,5.43
altF_trainval_00161,gradual_alt_single_capped,20262817,40.1022899567037,1534.6190095465022,0.09502590567620162,0.0950259056763524,-0.031187535110592857,0.5709769212502379,False,,completed_normally,2001,20.0
altF_trainval_00162,gradual_alt_single_capped,20262817,49.01493582516714,1916.0946269941776,0.05222128305350453,0.05222128305350453,-0.07654827798486874,0.7867515220291827,False,,validity_envelope_gamma_exceeded,1059,10.58
altF_trainval_00163,gradual_alt_single_capped,20262817,58.620454797087305,1823.9235758890547,0.025682921385483323,0.1493269038676929,0.025682921385483323,0.6797612004743895,False,,completed_normally,2001,20.0
altF_trainval_00164,gradual_alt_single_capped,20262817,74.41852906270985,911.6143016879709,0.0020603066282254426,0.08585338589599811,0.0020603066281640707,0.7855509921699859,False,,validity_envelope_gamma_exceeded,681,6.8
altF_trainval_00165,gradual_alt_single_capped,20262817,42.26723339069826,1287.9394006339833,0.0822235621388524,0.2937400283767784,0.041608943093607575,0.6635943419095002,True,10.67,completed_normally,2001,20.0
altF_trainval_00166,gradual_alt_single_capped,20262817,70.6497260087672,751.4558850389171,0.006305198898456387,0.09763611942256845,0.006305198898346074,0.7856207781385811,False,,validity_envelope_gamma_exceeded,1007,10.06
altF_trainval_00167,gradual_alt_single_capped,20262817,43.475525497120856,1166.8478631122387,0.0758530460624271,0.3002551218907549,0.05059125303937606,0.7041933803978174,True,12.870000000000001,completed_normally,2001,20.0
altF_trainval_00168,gradual_alt_single_capped,20262817,36.602568368825686,1272.9300418271719,0.12032539067315079,0.3007374655453665,0.07647693011065082,0.5001171486952871,True,7.61,completed_normally,2001,20.0
altF_trainval_00169,gradual_alt_single_capped,20262817,54.36636101442742,1994.9051736447484,0.03574446590084597,0.1692887871325851,0.03574446590084597,0.786461841237336,False,,validity_envelope_gamma_exceeded,904,9.03
altF_trainval_00170,gradual_alt_single_capped,20262817,49.52662783159835,1103.347676761114,0.05041747986356794,0.22008623761767748,0.05041747986356794,0.7027867316200563,False,,completed_normally,2001,20.0
altF_trainval_00171,gradual_alt_single_capped,20262817,34.48042403413999,1433.2326573888656,0.1391437174287479,0.1391437174287479,-0.011700147492148982,0.5394576703681294,False,,completed_normally,2001,20.0
altF_trainval_00172,gradual_alt_single_capped,20262817,40.49848897732529,750.2461873935191,0.09253816369724699,0.0925381636972631,-0.05990442330889445,0.7278085177316046,False,,completed_normally,2001,20.0
altF_trainval_00173,gradual_alt_single_capped,20262817,66.56843953581638,543.0160343897126,0.011730110467416989,0.11573824841152958,0.011730110467376334,0.7868812492939411,False,,validity_envelope_gamma_exceeded,784,7.83
altF_trainval_00174,gradual_alt_single_capped,20262817,45.33046221456449,1778.2252462786107,0.06700516870342615,0.22026906054857012,0.05795921795880876,0.6256123033518943,False,,completed_normally,2001,20.0
altF_trainval_00175,gradual_alt_single_capped,20262817,53.18907015701358,1932.1441150182432,0.03895585620226208,0.1736934274840849,0.03895585620224252,0.7871144442233626,False,,validity_envelope_gamma_exceeded,1078,10.77
altF_trainval_00176,gradual_alt_single_capped,20262817,64.9712363704271,1899.483455717167,0.014133311762190837,0.01413331176230159,-0.08942769557247054,0.7877847585816936,False,,validity_envelope_gamma_exceeded,726,7.25
altF_trainval_00177,gradual_alt_single_capped,20262817,37.06197694500909,603.91820863277,0.11662820839905189,0.11662820839905189,-0.013831353814484415,0.525542713633175,False,,completed_normally,2001,20.0
altF_trainval_00178,gradual_alt_single_capped,20262817,34.936138291166124,589.1082136289075,0.13484552419317708,0.38273001272252216,0.08621589984375955,0.42831343764299823,True,4.76,completed_normally,2001,20.0
altF_trainval_00179,gradual_alt_single_capped,20262817,36.58072880765132,1128.2514619844649,0.12050427973887509,0.12050427973894441,-0.04812980054108096,0.6905154144976953,False,,completed_normally,2001,20.0
altF_trainval_00180,gradual_alt_single_capped,20262817,33.907181343176156,606.4347713610524,0.14476750165150679,0.3419667363971544,0.0982301943087986,0.38866229219535803,True,5.79,completed_normally,2001,20.0
altF_trainval_00181,gradual_alt_single_capped,20262817,70.72830063776631,1743.9646582616247,0.006209784205343308,0.10130546160560039,0.00620978420520922,0.7857968110686897,False,,validity_envelope_gamma_exceeded,755,7.54
altF_trainval_00182,gradual_alt_single_capped,20262817,70.2677083457806,1410.3641041897488,0.006773614508569429,0.11587768315522728,0.006773614508569429,0.7860423860352408,False,,validity_envelope_gamma_exceeded,903,9.02
altF_trainval_00183,gradual_alt_single_capped,20262817,38.76338457609457,1236.8480010851586,0.10396370955900827,0.10396370955900827,-0.028336616857796093,0.6158079861983096,False,,completed_normally,2001,20.0
altF_trainval_00184,gradual_alt_single_capped,20262817,40.44793811520558,1315.898520451113,0.09285177243249787,0.09285177243256917,-0.05019528513573823,0.6700418547594853,False,,completed_normally,2001,20.0
altF_trainval_00185,gradual_alt_single_capped,20262817,58.61459546291487,1102.4203909219,0.025695314895560237,0.025695314895560237,-0.10111579600216236,0.7875403261986336,False,,validity_envelope_gamma_exceeded,597,5.96
altF_trainval_00186,gradual_alt_single_capped,20262817,69.44141952257247,626.7496926504341,0.00781307892044691,0.12510624662031222,0.00781307892044691,0.787920498515595,False,,validity_envelope_gamma_exceeded,660,6.59
altF_trainval_00187,gradual_alt_single_capped,20262817,50.91536043163375,1115.6724125877922,0.04578638687938795,0.23509704045819335,0.041104881327778564,0.752163414134996,False,,completed_normally,2001,20.0
altF_trainval_00188,gradual_alt_single_capped,20262817,61.62481795071023,1467.5445966636098,0.01977996004705764,0.14077602054307609,0.01977996004705764,0.6986299381897735,False,,completed_normally,2001,20.0
altF_trainval_00189,gradual_alt_single_capped,20262817,74.56245185031392,1576.1848923053587,0.0019107285831962712,0.10935088686283179,0.0019107285831962712,0.7882594003336771,False,,validity_envelope_gamma_exceeded,801,8.0
altF_trainval_00190,gradual_alt_single_capped,20262817,57.00663727312726,902.4086404809094,0.029239907019772356,0.1390235497429349,0.02328584963691621,0.6363510545482945,False,,completed_normally,2001,20.0
altF_trainval_00191,gradual_alt_single_capped,20262817,61.753777254692416,1819.5834026808302,0.019545436363628425,0.13321372907136775,0.019545436363628425,0.7864297660992676,False,,validity_envelope_gamma_exceeded,1029,10.28
altF_trainval_00192,gradual_alt_single_capped,20262817,41.5622772666593,1839.2843000743856,0.08618597474773271,0.08618597474773271,-0.06871348263396826,0.7640495176709463,False,,completed_normally,2001,20.0
altF_trainval_00193,gradual_alt_single_capped,20262817,48.755103128170326,1068.6718365867134,0.05315846157606427,0.23913695062560025,0.02837529595387156,0.711432815422225,False,,completed_normally,2001,20.0
altF_trainval_00194,gradual_alt_single_capped,20262817,49.468282892792445,1233.0227862661209,0.05062040684297581,0.18427015891332282,0.05062040684297581,0.6180661497950942,False,,completed_normally,2001,20.0
altF_trainval_00195,gradual_alt_single_capped,20262817,40.06131954245679,1901.052638190072,0.09528709986635697,0.2972364520355244,0.07370566613223478,0.6109906837104979,True,13.67,completed_normally,2001,20.0
altF_trainval_00196,gradual_alt_single_capped,20262817,57.30471326940572,1379.7862894686307,0.028560590035877378,0.147421463266052,0.028560590035869294,0.7855869280760761,False,,validity_envelope_gamma_exceeded,858,8.57
altF_trainval_00197,gradual_alt_single_capped,20262817,67.07033852572756,1304.8434418019135,0.011009768963138981,0.011009768963138981,-0.07329718911251737,0.7855640849734058,False,,validity_envelope_gamma_exceeded,889,8.88
altF_trainval_00198,gradual_alt_single_capped,20262817,44.46509910965256,1477.8803518063153,0.07100085584627575,0.2838041396510697,0.03298448689507272,0.6974966676112616,True,10.55,completed_normally,2001,20.0
altF_trainval_00199,gradual_alt_single_capped,20262817,48.29483243406648,1055.2213655969745,0.054854818894330866,0.054854818894343765,-0.08188290965339429,0.7860646103328114,False,,validity_envelope_gamma_exceeded,621,6.2
altF_trainval_00200,gradual_alt_single_capped,20262817,55.16675271013243,1215.827155771501,0.0336754444792578,0.0336754444792578,-0.08249508925577087,0.7865925414623887,False,,validity_envelope_gamma_exceeded,752,7.51
altF_trainval_00201,gradual_alt_single_capped,20262817,52.542470631056936,1216.5523107453957,0.04081030618997264,0.19282270591257572,0.04081030618982339,0.7007852842555459,False,,completed_normally,2001,20.0
altF_trainval_00202,gradual_alt_single_capped,20262817,59.404342930517046,664.0694125308432,0.02405729918188487,0.02405729918188487,-0.07122260769223132,0.7855674358644754,False,,validity_envelope_gamma_exceeded,1060,10.59
altF_trainval_00203,gradual_alt_single_capped,20262817,44.05536457072853,1889.7927087081973,0.07297198624569873,0.07297198624580317,-0.0483547223832419,0.6094002834563825,False,,completed_normally,2001,20.0
altF_trainval_00204,gradual_alt_single_capped,20262817,50.59020545370048,831.1111900044186,0.04683742298979732,0.1819320432866237,0.04683742298962518,0.786213984897013,False,,validity_envelope_gamma_exceeded,710,7.09
altF_trainval_00205,gradual_alt_single_capped,20262817,46.57187785235818,842.0281350245091,0.06164352645652975,0.06164352645652975,-0.06883260715696637,0.7369828114958459,False,,completed_normally,2001,20.0
altF_trainval_00206,gradual_alt_single_capped,20262817,33.255402386473634,1581.6764244249296,0.1514724340864906,0.466675625927754,0.12680604903948536,0.2782065816629892,True,8.85,completed_normally,2001,20.0
altF_trainval_00207,gradual_alt_single_capped,20262817,74.87592618213333,877.1728632054428,0.0015878898021429192,0.0015878898021429192,-0.07791618701442071,0.7866874819776009,False,,validity_envelope_gamma_exceeded,674,6.73
altF_trainval_00208,gradual_alt_single_capped,20262817,49.06597901972439,983.7713927717065,0.05203887767538069,0.05203887767549905,-0.0577798178420873,0.6679245078951829,False,,completed_normally,2001,20.0
altF_trainval_00209,gradual_alt_single_capped,20262817,32.538057097354574,1085.584978555766,0.15926111960521394,0.15926111960521394,-0.006447833238118594,0.563599006244054,False,,completed_normally,2001,20.0
altF_trainval_00210,gradual_alt_single_capped,20262817,74.98180055750571,891.0322162203014,0.0014797580096783788,0.001479758009685853,-0.09491740579608454,0.7864149692988863,False,,validity_envelope_gamma_exceeded,904,9.03
altF_trainval_00211,gradual_alt_single_capped,20262817,39.36425772843509,728.2451730051833,0.09984793838922737,0.2630007190448863,0.0652180972373439,0.5481921216608806,False,,completed_normally,2001,20.0
altF_trainval_00212,gradual_alt_single_capped,20262817,65.05532050225067,1137.6274386479267,0.014002417897261043,0.10956727549417644,0.014002417897261043,0.7858384143676173,False,,validity_envelope_gamma_exceeded,782,7.8100000000000005
altF_trainval_00213,gradual_alt_single_capped,20262817,47.436618974040506,1356.5886065684201,0.05814673482862581,0.25350201097092523,0.0364861878716215,0.7215076466772508,False,,completed_normally,2001,20.0
altF_trainval_00214,gradual_alt_single_capped,20262817,69.18024723740088,983.804494638544,0.008149323002484454,0.008149323002667318,-0.09424931651579771,0.7881772134969859,False,,validity_envelope_gamma_exceeded,538,5.37
altF_trainval_00215,gradual_alt_single_capped,20262817,38.83925095702146,1837.002027608522,0.10343430251553132,0.10343430251558355,-0.034516567777178486,0.5920321371918361,False,,completed_normally,2001,20.0
altF_trainval_00216,gradual_alt_single_capped,20262817,55.906596112348296,930.1283312353338,0.031840060179123664,0.15740989569160257,0.031840060179123664,0.6642916091888291,False,,completed_normally,2001,20.0
altF_trainval_00217,gradual_alt_single_capped,20262817,45.59768618042715,702.4947136929984,0.06581529968584757,0.2278729261872246,0.05588596943588042,0.6349002223793364,False,,completed_normally,2001,20.0
altF_trainval_00218,gradual_alt_single_capped,20262817,39.43990578409394,1714.7007283956257,0.09934208598291153,0.3224871506524889,0.061376960302280015,0.626821329617311,True,8.67,completed_normally,2001,20.0
altF_trainval_00219,gradual_alt_single_capped,20262817,33.313484080591365,1154.5616072253483,0.15086097741360724,0.15086097741371124,-0.03336493958049114,0.7170920843830688,False,,completed_normally,2001,20.0
altF_trainval_00220,gradual_alt_single_capped,20262817,62.93689274503637,775.2798953411541,0.017459827191132555,0.017459827191132555,-0.0817425770752167,0.7857109898919227,False,,validity_envelope_gamma_exceeded,769,7.68
altF_trainval_00221,gradual_alt_single_capped,20262817,42.964666960292035,928.1119438839734,0.07848410690464261,0.2746159261544526,0.03807449832059778,0.6684273866051776,False,,completed_normally,2001,20.0
altF_trainval_00222,gradual_alt_single_capped,20262817,31.58685075061429,1047.1260604859879,0.17031402523673148,0.5190488843019869,0.1480873600462591,0.1991650240836807,True,8.41,completed_normally,2001,20.0
altF_trainval_00223,gradual_alt_single_capped,20262817,52.81827550168401,977.1151504803963,0.04001113628903341,0.16537168786056244,0.04001113628903341,0.7854884532744094,False,,validity_envelope_gamma_exceeded,696,6.95
altF_trainval_00224,gradual_alt_single_capped,20262817,54.46591215803507,1736.6091080154436,0.03548224105986325,0.03548224105987605,-0.07030821590982084,0.751092711813348,False,,completed_normally,2001,20.0
altF_trainval_00225,gradual_alt_single_capped,20262817,60.4968864420572,911.3029516362899,0.021894669239570647,0.021894669239634654,-0.0950819273772936,0.7855622329445817,False,,validity_envelope_gamma_exceeded,813,8.120000000000001
altF_trainval_00226,gradual_alt_single_capped,20262817,43.21026884386406,580.0240170004048,0.0772080886050325,0.20309579903764566,0.04528656538041703,0.5228842475436732,False,,completed_normally,2001,20.0
altF_trainval_00227,gradual_alt_single_capped,20262817,66.31810827469683,1859.9249192820744,0.012095453445911696,0.012095453446018537,-0.07562513439713592,0.7867389936755728,False,,validity_envelope_gamma_exceeded,598,5.97
altF_trainval_00228,gradual_alt_single_capped,20262817,50.40703689256674,786.2282276226488,0.04743825985204992,0.1996861086473293,0.034072409533324244,0.6704693581785296,False,,completed_normally,2001,20.0
altF_trainval_00229,gradual_alt_single_capped,20262817,65.3117289428196,1992.6883378740033,0.013606346978638554,0.13584129679071832,0.013606346978589305,0.787837636405645,False,,validity_envelope_gamma_exceeded,811,8.1
altF_trainval_00230,gradual_alt_single_capped,20262817,51.36827059684474,1406.2850458729142,0.04435475533860566,0.04435475533860566,-0.09371098813514922,0.7856839125406384,False,,validity_envelope_gamma_exceeded,886,8.85
altF_trainval_00231,gradual_alt_single_capped,20262817,30.634580367514868,672.3720207233781,0.1823171019863814,0.52341867089734,0.16433646956083997,0.15641833540798503,True,5.41,completed_normally,2001,20.0
altF_trainval_00232,gradual_alt_single_capped,20262817,71.91241339371857,995.592137765185,0.004809183821866396,0.004809183821986406,-0.07801166286649996,0.7858016179289562,False,,validity_envelope_gamma_exceeded,605,6.04
altF_trainval_00233,gradual_alt_single_capped,20262817,57.93973696584437,1681.3184470307376,0.027147625044561016,0.027147625044561016,-0.07883162589161286,0.7830976565160077,False,,completed_normally,2001,20.0
altF_trainval_00234,gradual_alt_single_capped,20262817,55.107917987857206,1690.259599838334,0.03382452474378243,0.03382452474382507,-0.08285680132212547,0.7867617597637067,False,,validity_envelope_gamma_exceeded,668,6.67
altF_trainval_00235,gradual_alt_single_capped,20262817,69.49207706333301,501.1358962775826,0.007748294376024241,0.09575728121792326,0.007748294375908755,0.7860869724498185,False,,validity_envelope_gamma_exceeded,706,7.05
altF_trainval_00236,gradual_alt_single_capped,20262817,49.844057140459974,1934.0229606291396,0.04932557831995332,0.049325578320114104,-0.08521730105413694,0.7871086497933404,False,,validity_envelope_gamma_exceeded,1016,10.15
altF_trainval_00237,gradual_alt_single_capped,20262817,52.560264896933944,1245.1358841602616,0.04075837366925317,0.19719480708394632,0.040758373669115056,0.7865004404432484,False,,validity_envelope_gamma_exceeded,635,6.34
altF_trainval_00238,gradual_alt_single_capped,20262817,71.89711160130535,1684.733123425182,0.004826847299730545,0.10458087121159487,0.004826847299730545,0.7870101692800726,False,,validity_envelope_gamma_exceeded,838,8.370000000000001
altF_trainval_00239,gradual_alt_single_capped,20262817,73.97076563627411,1040.236954854284,0.0025312092377814486,0.09363129985398588,0.002531209237776742,0.7854185448609154,False,,validity_envelope_gamma_exceeded,744,7.43
altF_trainval_00240,gradual_alt_single_capped,20262817,41.1304509294321,1947.4107516079214,0.08870869330315065,0.2742175142531434,0.06103704287913675,0.6070224375786012,False,,completed_normally,2001,20.0
altF_trainval_00241,gradual_alt_single_capped,20262817,60.094217836691996,1661.0214831900694,0.02267820861812801,0.02267820861812801,-0.08536323849533856,0.7872492721048999,False,,validity_envelope_gamma_exceeded,702,7.01
altF_trainval_00242,gradual_alt_single_capped,20262817,71.70240500971536,570.0598958958317,0.005052583738288717,0.005052583738288717,-0.08995821169758966,0.7857539603621462,False,,validity_envelope_gamma_exceeded,784,7.83
altF_trainval_00243,gradual_alt_single_capped,20262817,71.81468132346717,1566.6161684680987,0.004922192336696862,0.004922192336696862,-0.09936568732690321,0.785612538178924,False,,validity_envelope_gamma_exceeded,967,9.66
altF_trainval_00244,gradual_alt_single_capped,20262817,65.70565002131998,585.4451129752374,0.013006768344115686,0.013006768344200552,-0.07411728634491399,0.7557377489311835,False,,ground_contact,1634,16.330000000000002
altF_trainval_00245,gradual_alt_single_capped,20262817,32.01147470432397,1313.8561516484722,0.16527223510272007,0.5011218330653604,0.14077556329233187,0.21124103052942447,True,6.38,completed_normally,2001,20.0
altF_trainval_00246,gradual_alt_single_capped,20262817,58.27560072879413,1620.218679446617,0.026418628188552052,0.026418628188552052,-0.09052175282852515,0.7857665212270948,False,,validity_envelope_gamma_exceeded,904,9.03
altF_trainval_00247,gradual_alt_single_capped,20262817,53.61007362943577,1207.9286909970772,0.037783600888726294,0.1759143770805437,0.037783600888726294,0.7856062095987457,False,,validity_envelope_gamma_exceeded,1093,10.92
altF_trainval_00248,gradual_alt_single_capped,20262817,42.578933444534016,728.0603168692521,0.08053073222056784,0.21772859074488923,0.045315720054676156,0.5423329707851839,False,,completed_normally,2001,20.0
altF_trainval_00249,gradual_alt_single_capped,20262817,54.836933411887074,1963.1453819854423,0.03451726153035767,0.034517261530495454,-0.07547369618972388,0.7837501317841767,False,,completed_normally,2001,20.0
altF_trainval_00250,gradual_alt_single_capped,20262817,44.00030464725842,917.6557079626024,0.07324089163601719,0.2627551709393967,0.073240891635969,0.7864346781669527,False,,validity_envelope_gamma_exceeded,1066,10.65
altF_trainval_00251,gradual_alt_single_capped,20262817,57.3664471743209,1747.1867300314093,0.028421199029148927,0.028421199029148927,-0.08407734833949365,0.7853996127513915,False,,validity_envelope_gamma_exceeded,687,6.86
altF_trainval_00252,gradual_alt_single_capped,20262817,44.44445436078942,1064.1205781382735,0.0710989243800593,0.0710989243800593,-0.07297070242324577,0.785611184630541,False,,validity_envelope_gamma_exceeded,905,9.040000000000001
altF_trainval_00253,gradual_alt_single_capped,20262817,39.38820747098656,1370.6575634828644,0.09968749593753179,0.2570070230315091,0.07223339874267992,0.5381189455685468,False,,completed_normally,2001,20.0
altF_trainval_00254,gradual_alt_single_capped,20262817,63.655983545392026,1544.2446117469206,0.016247935064658423,0.016247935064658423,-0.0847991435930433,0.7856760172341675,False,,validity_envelope_gamma_exceeded,601,6.0
altF_trainval_00255,gradual_alt_single_capped,20262817,33.943992083884474,750.1139828551463,0.14439886583474934,0.1443988658348748,-0.03200633632109606,0.763164295688715,False,,completed_normally,2001,20.0
altF_trainval_00256,gradual_alt_single_capped,20262817,64.40425951326927,1738.7644042030518,0.015029191192254467,0.015029191192266042,-0.0982973609546468,0.7868228416755512,False,,validity_envelope_gamma_exceeded,955,9.540000000000001
altF_trainval_00257,gradual_alt_single_capped,20262817,59.78501953131489,1168.790965530108,0.023290491441920993,0.023290491441920993,-0.07891856826233867,0.7854531686349164,False,,validity_envelope_gamma_exceeded,1007,10.06
altF_trainval_00258,gradual_alt_single_capped,20262817,47.9314565195697,1009.6668341679957,0.056227717379596205,0.056227717379596205,-0.05187398757754752,0.6600669786537002,False,,completed_normally,2001,20.0
altF_trainval_00259,gradual_alt_single_capped,20262817,49.22517100745996,1137.5092145764038,0.05147353925234112,0.20803137245995607,0.046640776529664474,0.6692255979581601,False,,completed_normally,2001,20.0
altF_trainval_00260,gradual_alt_single_capped,20262817,63.43878940325048,1884.289367590237,0.016609687948409932,0.157450219104927,0.016609687948409932,0.7694256593804615,False,,completed_normally,2001,20.0
altF_trainval_00261,gradual_alt_single_capped,20262817,35.706352408100855,559.6242795598557,0.12790939477584445,0.12790939477589963,-0.03259066018846313,0.6611552909472352,False,,completed_normally,2001,20.0
altF_trainval_00262,gradual_alt_single_capped,20262817,39.14131866890067,1894.4700682648752,0.10135455050064138,0.10135455050072976,-0.04489664924901382,0.6709424911235109,False,,completed_normally,2001,20.0
altF_trainval_00263,gradual_alt_single_capped,20262817,30.743790095651406,1022.5388228526839,0.18088796500821233,0.18088796500821233,0.005109925110392599,0.6042465277460737,False,,completed_normally,2001,20.0
altF_trainval_00264,gradual_alt_single_capped,20262817,74.7358803302141,973.0817633162284,0.0017316218222967715,0.09207485245545916,0.0017316218222967715,0.7089737731176843,False,,completed_normally,2001,20.0
altF_trainval_00265,gradual_alt_single_capped,20262817,35.003174652756265,684.0126966051362,0.1342257052479834,0.13422570524810087,-0.020408326294540424,0.6011676162227204,False,,completed_normally,2001,20.0
altF_trainval_00266,gradual_alt_single_capped,20262817,46.767765041631506,662.8961806384572,0.06083494389643017,0.06083494389643017,-0.06246165293822803,0.7456151989846957,False,,completed_normally,2001,20.0
altF_trainval_00267,gradual_alt_single_capped,20262817,38.56940290893096,1499.7262732423142,0.10533045300497124,0.10533045300500246,-0.02593049893926458,0.59316242130863,False,,completed_normally,2001,20.0
altF_trainval_00268,gradual_alt_single_capped,20262817,62.52820718264812,746.2332331454182,0.01816706276201088,0.16893705330646291,0.01547502118862143,0.7814862174602115,False,,completed_normally,2001,20.0
altF_trainval_00269,gradual_alt_single_capped,20262817,48.73410510582305,1463.9931586326957,0.05323483556909482,0.05323483556909482,-0.059769352673298026,0.652976547122285,False,,completed_normally,2001,20.0
altF_trainval_00270,gradual_alt_single_capped,20262817,55.78556372029252,1591.6329773983396,0.03213541232085573,0.03213541232090849,-0.09220881333425768,0.7880131657197205,False,,validity_envelope_gamma_exceeded,894,8.93
altF_trainval_00271,gradual_alt_single_capped,20262817,56.47456752752793,1115.7333264678043,0.030478899501532073,0.20462225741560203,0.03047889950141748,0.7801869001157319,False,,completed_normally,2001,20.0
altF_trainval_00272,gradual_alt_single_capped,20262817,58.5725727231689,1698.860155863425,0.025784307675301054,0.18935342882139602,0.025784307675301054,0.7761057794535076,False,,completed_normally,2001,20.0
altF_trainval_00273,gradual_alt_single_capped,20262817,30.61988889372607,762.2682265115716,0.18251046261779671,0.18251046261788564,-0.0075264353794705086,0.6414418621146772,False,,completed_normally,2001,20.0
altF_trainval_00274,gradual_alt_single_capped,20262817,41.937067713140316,1266.11283545036,0.08405582733704342,0.08405582733705438,-0.03896176048982497,0.5947847081847597,False,,completed_normally,2001,20.0
altF_trainval_00275,gradual_alt_single_capped,20262817,32.08742152651999,1701.0228779815643,0.1643891691558521,0.41489035118093165,0.12977608634849827,0.24344308499006187,True,4.29,completed_normally,2001,20.0
altF_trainval_00276,gradual_alt_single_capped,20262817,71.39779496977636,1626.1820999453469,0.005409413865718886,0.0054094138658464285,-0.08501839935983924,0.7866742923246769,False,,validity_envelope_gamma_exceeded,711,7.1000000000000005
